Wallet, Amount
0xD7B22f970d0AaaCa482bc25378Ffe21c2A8fE7C9, 973520000000000
0xAE1ED2E0FD060f16761a876c09748a05491Dcd97, 391767000000000
0xAC9F0e1497F78A49BCd9CFEb95F131492EDf415B, 657558000000000
0xEA8b2B8cdC9995b422B14FB30CbC77316f37cf77, 374459000000000
0x843A72B5befed5e3d7D78Df76EF3CF1F8E9Eb226, 198575000000000
0x29e9b7a73C896A1d075C1bF9fcE22C80a1e9d703, 60310000000000
0xb69cf843DAb8FCD4c93CDaD3f1488bE91A9F4681, 109784000000000
0x8d6D353A42e1C6159C5b461ABB6E9E2f70e33398, 66248000000000
0x426D7190575183fA74Df534E018f8DF9F4AB42b7, 430284000000000
0x02C435d8189D9a983CDBD77F2109fdd5663A33BB, 228992000000000
0xde3ddf41829418Fab510cC9F54f8Cab39ff72172, 162283000000000
0x9386410AD3b1d09f18ad6f6A36b1B8b971677efc, 599040000000000
0x97dEe9A3d33714C20Ac20f9228d8b0c9B2396146, 1044704000000000
0xfC510EB09e09Bf47EdD60A251157d2499e31D86E, 742858000000000
0x56db2bbB7c5C29d377E4679759d459DfEE318036, 504163000000000
0x7b75E81C0128c4aC8aC14807CC4eB4dBBA5Fc275, 1554584000000000
0xA56B68fB4E9aFA3EA473fbDbce148117f9903F01, 786994000000000
0xA1B1CC4F936d1732FC131e6F1569a6a7d68C0280, 247296000000000
0xCbdB12bDd27d28a42d9C041895354070F8269aCd, 5120038000000000
0x6D291C52774C681Ea363469C71D4c50CDbC6d99a, 485442000000000
0x308dEcf2F5104bd686B54884c6e216584d640142, 101626000000000
0x8331a4EBADfEB0493133Ba80B5b6169131f1a840, 17576000000000
0xfB5a96759354DC482C7FCbDE2951c438D7f3700B, 745082000000000
0x4F08B783139198e7606820047DAeB6706DE2F910, 1106646000000000
0xa97741b6dAf068dC0175EEe0D1d35181342e0e4d, 308092000000000
0x6ece01D533016Fba8c32673Cd660D28C2999fD87, 203254000000000
0x8433246AB891733f709fd7C571b2Bebbb19999D9, 6005879000000000
0x8F0b899be99b724ba4d5E762104Eba3C18050F41, 320719000000000
0x993CCa3CFA3568CbB2CAA94a9ee4e7A3e099271A, 345022000000000
0xE74a9c96CcE163542ef1A89EbdA911b336cf3a59, 147107000000000
0xAe32648848A897Cc687a26fE6A34A3813C9B0ca4, 210009000000000
0x7cD7b67D95263B3995a2560447fE8a3B23bE8d39, 272354000000000
0x877B9F1a74737e9bB38f7bE4124cBD7d53A6ce40, 2876846000000000
0x062B661E2D178Da581073A40A369eF817FF381f6, 2393936000000000
0xD8A80E8D1d8a556A968c671fa027AADD9097Ce2B, 1093350000000000
0xF8f2f8e8cedfc7D831607c64a2aA49eEe8112D61, 4572184000000000
0xC7dD9aEde85a164B713B5A659A1aff19DfAa7407, 2490698000000000
0x5DD03bBAbe87Ef519C9Bf42E9601Ff14cC839f8d, 300203000000000
0xaEEfC9257912356E81C4fCFfDe1663a19eCD7315, 2037516000000000
0xFdE58096d0835b1606AC624fbB836fCF8F19318f, 629721000000000
0x5236F942Dd6579eA67957865AF1529972A07E32B, 47618000000000
0x9a2D6B7D5d6cAE77eCBa424F5706554b5dC414C5, 2224360000000000
0xb2ee6fc26d674f8BD2FfDC3A4146A8540C74c007, 33176000000000
0x3E7898848836006fB1F42a0c280D512bD30B2310, 7786000000000
0xbc2f606637FCAda0d43c908043fFF06AED8C992c, 411589000000000
0xA0207eB4Da32fFdd76bcCde85485887Ef5063E63, 334531000000000
0xc5fb7058D991f2E39D699b4A650E19B90a5C1B59, 276241000000000
0x3CC5027B61111bE2e32Ec6Acf67BE40c3600aAF8, 211713000000000
0x1E8Fa4765cD34771414CD648DDc79A9a82228D99, 1052934000000000
0xeA7329e5aD6e65154d1eD7360636C193742862b5, 681769000000000
0x3d5F2154a6b363980903a0fd5572Cb08Ea7a0d81, 2090590000000000
0x4dcbe711a93b3061f929DD6f7e810b2A505E0dC6, 500353000000000
0xBD0Ca42Fbc65C7e67220eC99C075697ef0a82C3E, 1059422000000000
0x17A24659cc2771e5D9653D4453669ba34DC879d6, 565952000000000
0x4Ce0fbc18f83Cd2356f32AE621D62a9A630Bd5Dc, 2038124000000000
0x8c69c8Ab6B913257238daCffbA0FD2723BBcA63a, 914750000000000
0xbb95730d737fcEcb2cd66dE47c13768a3410915A, 42192000000000
0x2FB1fc0a1084F1072553b5CFd158A827547043f4, 46572000000000
0x54C41004335c95d25dc9D0f9df2B3b495ab85188, 38855000000000
0x8ce7298fC4dA092383A2048d702625269DD78544, 241098000000000
0x1f9EFd50ABc420433a10964d38458A50FFa7b873, 2530916000000000
0x6008FdFBf1A5E0Bd35eAeC5B9dBaE7Bb080286D4, 219038000000000
0xD6Fb2CD35e24A732AFDe56da2693F8fd03C138F4, 746414000000000
0x3998101826dfd4A44C9EbAB116Ca7AE78e2fb654, 1012441000000000
0xc84E37b87912b87f56529862e573109eb25Ad65c, 512008000000000
0x4AE6BF9cc34dD9658861a6B47c2D8Bf9fD3991a4, 325315000000000
0xbA716048bd7c1F281d8DF8211DFE96cA4c2d2F47, 5010544000000000
0x236648815BC2E9Ad6D829DFDb4b4cE3627DB7464, 9746000000000
0xc19e799be8C6A214237957b98336a60A00c2d000, 607465000000000
0x61a55D6B85d38b3B45Dd2245eC863cE906788AaB, 768964000000000
0xFb2dD1bCc3927b8fdcC476565d58e80BBB107e9A, 36447000000000
0x9c6cC13907AdCe216fd7aFcDF9796F00f03d8861, 164806000000000
0x1C22D59Bc0eC822ceb193678305B84932987d152, 183290000000000
0x44f60f3F45e43f1290D7894ec52Dbe6B92DBA1dE, 262721000000000
0xDB774FE4bEc59380bbd71A4064e96B44b970fDeE, 139508000000000
0x755bCc1e56BDf7B81df505A5e933B9f6FAee8c98, 1461928000000000
0xd12C7B0D2F4E3ddA920982B67Bb6154229ea75dF, 1010598000000000
0xA7d809D4c6A4427f7C142a676De969f7C9b33132, 1000327000000000
0xb0282AE3E17E1c3DCB9C5A1bD18B56A6eC13a1af, 47125000000000
0xbF4266EB9ede028c075E2ebFDd7cd55538605Fb8, 1282262000000000
0x005EAE73636Ccd4F2ECAF44d028B29F46ad94F2b, 1138464000000000
0x505bF370f14C513085A2034EB9CB70465FC8F096, 472351000000000
0x74954213eF097A2d64B7063c4BEA70aeF7e3f92b, 106703000000000
0xe6A83B76Bf5c5fA01D1bea2abfdC2d28Ade5307a, 90661000000000
0xeD30C240890dbc7a813e4aD97f1f68457793ca3d, 187367000000000
0xba3ed9DF0a8f48b4c7B846b292b71C16Fb92a686, 3567535000000000
0x227d0c6363310F8d0663268a8B5b6f776CdCA699, 172512000000000
0xAe5b07A2C96C5729B86388Df413093577bC8b0c2, 92690000000000
0x701402CED4038512CbFd8Bcc58e28f9cEf0b92b1, 32713000000000
0x77EEf5f9F7065f3B9D370AE0243b7e687CBB1Ad0, 1007099000000000
0x67e02724C28270319165921b5EC72f7585132Ecf, 86363000000000
0x148bBEbFb367b0B73Eb1dC9DB67Ae1c66ECD62BA, 500915000000000
0x112D7172e7E746d192338e706cf6A3fdC8Ee82ae, 1442639000000000
0x91f5B1287eeAAE832BcBb01FB908c6f26BAB6F39, 29896000000000
0x12236b620eE621Fd36127e41FE399bD85067dd65, 461295000000000
0x4aB6d9C9C6b06D0100DCb87B909F1C5E853ccae9, 523195000000000
0xBD7f3e431fC164c69a461028a89be10A1619501a, 2554680000000000
0xE3461ee7cb20c04880691C58A1b9325e2B6bE029, 5020271000000000
0x5327CF0EeEC9D1079F1bf8Be737f2Fd80Fb32f71, 154550000000000
0xcBcDF6Fd37CC68Da812F659A56f78F2C2F7E3413, 138373000000000
0xc60C527D8Bb6aFc2A2FFe1aa5D44aEf02ddFd209, 579770000000000
0x5d826C0E59f8913189b9DB07e96dFACfCDfCF12b, 62744000000000
0x84EF693b69003236a1E12213A958e4a6AD7Aeab2, 1254737000000000
0x54484cd9daa088e868fa52Db9019D03eB7662404, 382410000000000
0x61d1Cad1a3c06AdbDf50D0785580d2df41A9ab7d, 1128610000000000
0x2700D3606F8a9C5E1364B86FCFABDb1140BE517A, 567111000000000
0xd35D23dEad4c6b89ac6ad7371E56E1C5A71e94B9, 473158000000000
0x4Ca79c5fff4e7Edd48854A1CF80585a35A6C885f, 1537922000000000
0xC7F2340A73C8a2773C95aeF98218E4975c067c6D, 59746000000000
0xBc25c3F77728Ec52D1BD7f9449Bde9d98056968a, 2000505000000000
0x1FEE81F109ccFfD0820018293Afd67f9F9a2a002, 5082877000000000
0x5C7008b4D4F6CF6a7Fb9B42FAa31c160a337A773, 89230000000000
0x9C10D67bD18f3A9B28BA568E42fcc752946745f9, 30891000000000
0xf993621A18D452f85EEfd17aF756Bcced024a5C4, 332687000000000
0x3A136ef0A97cb30Bc61d0bA74828d63c1cc187Dd, 96478000000000
0x45e1720eFdcE57e1553e46518DcDf400690724f8, 314977000000000
0xb3C03C9252968B33cF8a6D2002E1E870f20043ed, 62094000000000
0x8C83FE0952AB7fF160ec59D6e975772F9752b75E, 1515561000000000
0x7B39299fA4CecEb64b8cb835e16248B74E67B074, 1915021000000000
0xf362F25b77cC0269aAFcd90A29C21616DEe9d264, 1698028000000000
0xFf02677A703f57FBdFdF574c6526aa3eC1E36935, 55372000000000
0x5f3fa8d8807473f9F22cE848eEC6F07428cBe301, 65243000000000
0x362A270129396e7fe3cFC7af3Dfd88D1683552a1, 4105462000000000
0xC04a3Bca59d148bA9003079838E9361E3475bdDe, 5201357000000000
0xc87a54457045fd4ffBB9DbeE615D1c65ba8a6FDf, 158804000000000
0xD259f8706db7D15090169B8D06A2485760Ec0202, 11480000000000
0xab3eA27e8BAc7835894f2958B836D6d3212d6A0D, 2351681000000000
0xd1e7Fa078fEE7CAEC750f0b08f84a02031c39eB9, 136053000000000
0x7D93Bb055913831F768A337cA8da16E3c1c084d4, 515941000000000
0x85cCD2CaFAd09930077f1d0F260eccd7E65cc8E6, 299135000000000
0xdce507085c47C89C4019D961eDD30404FfCd21de, 306353000000000
0x33b5b9ADa3A502170E2DC461bc40f24EdD9b9597, 5220641000000000
0xb1a3115Db5C86F1a2C43D2779a9668e7c3287546, 2070584000000000
0x38060985080A3F8d6B14d6cfF03038620e48C4EC, 1572745000000000
0x8c2d8F5B34D1E26C9A0fcF0496781EC2D1f42E9B, 47553000000000
0x3dE084dD579c1D6e876C6D01cdAB1a17F319Ace7, 1393026000000000
0x018C331FC59c7ec42EE7f29Aca1FF76cA5dEE8Cc, 37206000000000
0x5c7195E2Acc446995f8307B6Fbc7B91766Fdce0a, 458101000000000
0xCF46Aa165D5C3Bf98251a24BEaEc360D9768ef9e, 314772000000000
0x7FD1B0D6Ba775576d94049172957b4a0F6AFDeed, 30506000000000
0x3aA7C5558DB19C789865C3140A5bE54C592923B9, 764530000000000
0xA787fDF176C1dC88a2c10844c4b73488980cBE7B, 756686000000000
0x78f276496F566Cbfbb31c09E2c00568fb836D454, 1860782000000000
0x70393D8E7D42AC4e092D3907DbC985D4c33C29f0, 17306000000000
0xd4907CB46Af531D87B708175170d82A1c667674c, 3042589000000000
0xcD5EEfADB667742515801FCeD698B10289a163D7, 208684000000000
0xf95b8EF5660E02f7f76a32D2a4F44A1390b17689, 5629392000000000
0x161c817f71ecE4A7c83d9c15c298b2F0529b6853, 962550000000000
0x25D4fBef5E407C50951B047B54B5595c4E996c79, 72250000000000
0x4AE7045C29d31760Ad0565f5Afc7eaE6Df9700cC, 28946000000000
0x748E0a6FBF5C28184359eDdFf6aa19A53Fb5F161, 129999000000000
0x8cab898Ef570495d174E7ceB720deC5b2133575b, 61605000000000
0xEE3A0d2fbCCB6f96d49e19eFacD6c2b9e3a8651E, 1649741000000000
0xA82Bb645Cd31eb373963134224493C63C298bC72, 500542000000000
0x55331793Ac232A3C703f905a6a953E98C8Afd875, 10133000000000
0xed99F0d3E937E4A832557fFD141484654c22901C, 123476000000000
0xb4C69e9c202349AF42B36c0406caEC4C83Dc1F43, 537836000000000
0x1A800bF4c682f5c28BddEA85ed89074A7bec4F47, 240009000000000
0xe0e836e8deb0C57fFbb56575795927CEcE89f7D7, 456900000000000
0x896945c4c5df518D84D28B08Ba003F715D00AE56, 8658000000000
0x0fb92594B4F9441919689630d3d1099C043ec6Fe, 231199000000000
0x459e1132acE2ff478224880bF71958Df8Ba96542, 246205000000000
0xc343134F35f2949f6F9A9A1107d55FAdFf3D426C, 99192000000000
0xc03B5c739C1D7aFecFcb4b58Fb1EbfFDbfC53744, 64786000000000
0x25ed0162F8653804E656435B4D62C750e2FEA3CB, 56163000000000
0x9bdE4e219F7FE089C7F178eECa23e320D6Cc903B, 345846000000000
0x1DDD0b30Db8E06D738E07177f1F8A39301a85808, 44106000000000
0xfC5a409819989A0efe985d95776d5e57732bd3Bc, 11071000000000
0xBDd8b54f7aAd803cA51Eb71cd8bCC6a7F25E6Ff6, 306278000000000
0xbEA561AcbDa0f274bd23C0321B08bd549213E05E, 4113267000000000
0x5BFEDD27686631DA89912939185F061c9Bd17E7B, 597001000000000
0x69B609a7EEe63624f4468521c3eD72bF37047654, 40502000000000
0x24037381111D97B0Fc8e0A68Cfc0BF84B43DdEaD, 3143179000000000
0xde35d82a6B0f91B70EF4aB4Ca0B5CfC974Fa1d0c, 13849000000000
0xb76c2C02f96431119c5f02e81f4Fa7d0aE728E15, 1890086000000000
0x7BE98Ef8d4A0Bbe0785639af742117BE0E9b5855, 2192910000000000
0x01a8016bE6245c3983C1777901d28C8294A89f58, 347510000000000
0x60f5D7E78688B169717DCc080CB24E39569ef362, 2493776000000000
0x0929d4e9Cf9108B4cA8Da450fFFfDb566D17A472, 170002000000000
0xa293a5c7Dd8594dEd67f82E91B4c7DeA235482eA, 27672000000000
0x0b443623F0F68D73DFec0a563E17560223fAF239, 7202253000000000
0x3D94294A2fd85E3D3D5453109d46d68Bd49E4170, 157470000000000
0xDEB59CCF981f2922c1D497FF5aaB338EEC0ab5E2, 209041000000000
0xedb7e7cc4d2F47109e2324AC1268713a2daa474a, 40265000000000
0x90B7193A19f0ADf2b03Ed5273A4Aa9b61FB1e0De, 506703000000000
0xF5E7bcd57D49b6801F381B8cfd3B5A4fDd65f195, 1046198000000000
0x76faAa594bC2283610179CFCa7ED43719CBAffD1, 12971042000000000
0x70ec07C0F7d25a68C41E8fE34f41DDBcD27Bd68b, 953885000000000
0xCE9c2304E47a3380a085CbE01918Bb1AeDBbcc3f, 170027000000000
0x3e854c2Af497Fa3A729a22ae550c3e7596cA71Bb, 398306000000000
0xd624Be348e6603EB5b06e6286C85f57121aEc6c1, 34130000000000
0x4e14F66bb4d513416A565b6A314861c2fA725897, 103726000000000
0xD90959ffbbeAB34B88b2922E34BF6C96123545b6, 55024000000000
0x1e6bE78f286Cc8a28542684478fa9ed697418B5E, 372913000000000
0xF4B89FE5E91e6CE427CD9a02652BF2f15369Df55, 73466000000000
0x2CfF9DA5c11cBfB7F46f24671Ad365390AF2962b, 1500000000000000
0x5BA2F1B44966aB1564c141Dda056bE4a95B7Fc4F, 742407000000000
0x3Bd6a60cfE2877925C041BB20303df5DC5167105, 1521029000000000
0xF0967B7e0a5DB3C7f82F35dE34FE0d59ed8AA89b, 698048000000000
0x28bB9315117ED6542B93ACe411E77F23370Be20e, 773173000000000
0xed9782385dDE45E936b09003e0e6d8FB41337be0, 235700000000000
0x601c3322ea768a22E73C08cE602a0d9C51639185, 41507000000000
0x8d66d44B1f1cc132918412cAec0d0365C9D4dfe1, 903613000000000
0xC115f959B97d73c6BC05612E669FDe9Ed4B02021, 497867000000000
0x50B79Be47C80906aB71B34359C97De70d48f3cB2, 1066750000000000
0x799b723479185B5A495784a9B5139E80DD33d76f, 11534501000000000
0xb0653d9B013457f72FfF2bb0F62e6E7Fe90673bB, 282765000000000
0xC8AdF3d16CF079456689aB250351321eFD200728, 1455029000000000
0xBDe175662B24879fD60768a7Ae186Dc5D845726b, 372053000000000
0x9c9644DEaC6A84249eE6d027BcFd8Ea45aF97F8d, 1129436000000000
0x28809Bbd4bCf8f9b9EdE0c04913Ff207488Ef108, 261067000000000
0x562DF801BaB388ea2Cd67e60c8f2efF429A28c94, 745482000000000
0x7E13A0E42271293eA06020aB70e5401e4227A435, 310336000000000
0x3640074689daFa3e05f8361dFE9cdc3C386932C6, 64382000000000
0x79775aC1246B2C5F39c1140437b3035C1C5c1ea4, 17433697000000000
0x3358aced0ffcF98Dcce0492c2c04CcAd72a94D34, 85234000000000
0x947ACAB55De47c727d134F7632a16bCca757bD44, 1528414000000000
0xf28e36518E63C8Ca4155A4e485AeC235EE72F4a8, 218589000000000
0x1c2bbAa5f3Bf8F94f7d9A84dcfCbA2E2616DC76F, 10740112000000000
0xFB3DeEf72a20ba861Ca270e87D1d457546E32Db3, 1622008000000000
0xa1598B53d87518877268132DD96b972aD8725334, 6343000000000
0x95414338d98d51ef936B8c7506fdF84A47dF399F, 362083000000000
0x207E095c5547092C1E9AfE3c83ad334434bf1858, 3504193000000000
0x418942E4dF5317CB82FCA14FB78f42Aa0E105BcD, 3500826000000000
0x0b5EcFC7877280276b656B8ec29cd44f345Eb73D, 72126000000000
0xE155E9a292F75119C6c7c8665503baA82253c879, 235400000000000
0x911Ffbd6d075acb9DE435202354D90ad6e2321A6, 809224000000000
0xB5436637E240746606B4e79C8296F90338149704, 185169000000000
0x8828723f105a1521aBD3F93BC8688F7869140519, 96026000000000
0x84Ac4FE1CB8da5AD7cb5079916B54fb31FC7b331, 61772000000000
0xbbfBaFF4A6C39CCa1Aed901CacaE4480920F95D7, 142349000000000
0xaaF6442f99468083C0C76bd11064c7E520B936D2, 225178000000000
0x73A5C8b0363E6d07aCbED4d790BE9A34B66f9322, 244555000000000
0xE7868b53c96bdf2790624B1396948945cB8FDCE9, 500059000000000
0xFDB342f6B17241ea9A3e289bf4148Dde83AA87fe, 214788000000000
0x00326b00836C426bC70eF804d3898A31a3960771, 144128000000000
0xef12F272b2A60F65Fe376C8A068CA4e40EF3aF3A, 43652000000000
0x781b07F153664FEE30F954AE7FFEbD712B5aA636, 220509000000000
0xF036eE7422eBB0f870f171d7FeEdB7Cad7fc2007, 10769000000000
0x2c0ad75954d5084F11c7e5E17D9A5DD48293cF94, 1659145000000000
0xb0bB4c09EeFd9aa9A492EeeB1931bd1Ac5900fdb, 149275000000000
0x30D8C7cA40604E23A6Cb2747D85E5cD5faeB8Bb9, 335197000000000
0xA1aA491d9404310aABFEC4aE29b788427A8C9f07, 113563000000000
0xad6121Cb2D6da2CecF975E8B8D1afdAa954cc319, 3416235000000000
0x04683955688103d12fA5a7Fa1afB601C841Af200, 1358269000000000
0x217668f6a6921199B3718AB8690c8181AD1fB65C, 108093000000000
0x308055955B1D5aEDc9828c229267D3D5F969DBe1, 332702000000000
0x3C3F38298C66ca7d49b088bcFd999001e9d81e4D, 1161523000000000
0xa566126B13a0B70C04d6737373fD38ba5A5CDdb3, 511099000000000
0xc5c1632cA2AA7BD23FD946FD505981B6448feD23, 228084000000000
0x1DBfD754bF87BeE642b7565C75edE9fAe5DA79af, 1374280000000000
0x419582756F72b621c709Ae75dB485E9f0Ad94b7b, 416872000000000
0xe398197690fc06ac9ad6909869d4cdE1af887229, 24611000000000
0x1fA74b549e061FB216370d1FC79E637688310fD7, 1725128000000000
0x412B8A3CE39E56e094A8693F23CA6218871D6110, 631587000000000
0x9942c78d7acf481758Ef11A286282cFE4B3A8772, 85436000000000
0xa5646091e755946626C40bc8D5C41a38B7B476A9, 607407000000000
0x0018C8b50e9dD9Ce6d0d6Ad25d85768582B1E045, 733723000000000
0x1A5313479e4B02d3D18ebB1cA5F38C92B2d75e3c, 10009302000000000
0x8C487ab47ad0356b193c1a1d1f9Fc64632ac2e59, 96700000000000
0x38Eb0e65E5eeeCFf87BF8c53F1Fa727B8818F588, 30520000000000
0x547057C1AadCAE10473d3c9Ee8E30A8Ea21032DC, 499925000000000
0xd7084897134226E760fD4c4faEa4EFA365e5d95e, 33171000000000
0x70C83a5A927B1760Be8C0B27239F697a989a6E8A, 332306000000000
0x3C88aC4c1Cb6b94b0701F8309f8342040940c9D2, 3545374000000000
0xE458887F6E5312B518832765163f5eDf66f34981, 3299128000000000
0x1E89007C23c9267AbDB723c0791992c790d3b2C2, 2009748000000000
0xab101d56370B1a69fba091cE0F36acfF157F292E, 750325000000000
0xc37cDFd51EA3001F09AF0A784FEeC5518Fd6df4A, 6461252000000000
0xc1Ced33e1350e7eB8f5330879E1d5A7e5C5a41BF, 10545176000000000
0xb942b942Fc12Bd0fFFa5c39d6666A7be83e91cb4, 667999000000000
0xA6dfFcd9910Bb4407b2047E12BfAbEb3e18A8534, 4610721000000000
0xc442805Cbfc8F86E95cb35E08Dc6a9E0d751EEfe, 81848000000000
0xB04d08c5432953856ebDA2c0aA2810032954e84c, 510685000000000
0xce7E576e5933E80AbD62ba41CeF0D037725d7f6b, 61534000000000
0xF06892911418A27D2fBF39bAb69091d65c27Cf48, 10157851000000000
0xaf4998A23c46f5498620c2985A4E55c56090a499, 1755100000000000
0x7Fd2ECCB1AE5D3b75d4fD03a09848aC6BC1c4191, 3005938000000000
0x6af0E3aC5b2E0BB87e49cCf406015b92b9c56B92, 5078418000000000
0x8a1e8F2Df81736D3D8706F753199Caeb7368423a, 34589000000000
0xB1911c004F50f248729e556d05C7806dfB59B9b6, 1082375000000000
0x4475aab5D8C8E76acFa170A0b496BBee5bf886a0, 139730000000000
0x7e7D1BcA32bB34d7C04e4C83Afb61caa6d0b16A5, 334969000000000
0xCfaCd9d79B3ad99F855f4Ce77CCd71cAD0e8FC68, 646146000000000
0x5EA521A2AE5a9Af0e1294600226851dF66342394, 18549000000000
0x13335Fb752cb00C9e57fd93d1bef6b1079374a19, 577001000000000
0xe89c3Ac36543490501824c3077690c93E0728E77, 33805000000000
0x9a529D7f0a378D75F2d46cEC9b710cA71b746bfA, 17955000000000
0x1cb0752E21B8b964FF14d27F92C04dCA21A06b86, 138864000000000
0x32a7035E53Ff33211bbFDd6BF8701311E0669f1C, 4484933000000000
0x807C1478ab0577fcb7F6d8633827f733Cf1a9bB4, 534817000000000
0x0FddFbf9713cF317247D12f6f408312dD957A34d, 110245000000000
0xE24eEB371d71Bf241Ad2f39e3f95F3b904EEc1f4, 154215000000000
0xc0bB51496aBC197cad2E55dc8A2328aeB2E1a4b6, 1110346000000000
0x2eaDe68928f531a840EC37c5669560eF47c06C70, 1837237000000000
0x897Bacd485ecDBF0366c7D1093AD599158ED7e62, 173215000000000
0x40f0049d904a7e4688eE55CE81B3e38511F77808, 1699149000000000
0x6e049bAc106fB1A1dd43a25fC6e707385aA61776, 166578000000000
0x52a0C8bb4a2b71E6651259b1D718c228EBFbfF96, 274660000000000
0xa685aD740898a9Ac9561257109AaF9058c000bF2, 41115000000000
0x82a7c1FF6cab0e9659bd663cbaE019f473B6481b, 100093000000000
0x0Aa79e9Edd73bA1bF0D396646Ba2C0559d9F3E59, 259649000000000
0x3CfB7beeC537271E19b0390b049fa66DA023DaB8, 250360000000000
0xE37d1cFe6F1280Fac7f919C25863F24620c2501c, 1309313000000000
0x6fb6E9733Cb74f2F3419600f7D825eD86aa5BFDE, 156861000000000
0xe3C41e2412Ef4610eeECfe79157A33FBd4F49123, 89159000000000
0x5Ad9E8F5E39868726EE25CA9EC5C509cCc593Dfb, 12437248000000000
0xd6dA354b517A254903Fec45b1208aE7f35f3B9B5, 18115000000000
0xae328e95Ab3f3d7F804004eBFfBa755222FdDAd6, 797402000000000
0xe1EC7f1c09d530C832eFE4dFA87B99675210795D, 150946000000000
0x359c94b4b49Bbcf959713a93458530E1E9Ee601A, 150355000000000
0x6F5B2562e47C9D51c41b7F57ab80D8174D94913c, 342914000000000
0x8A099ce9B85ebBC0838fF7eb579607b3feaeF3c2, 2007822000000000
0xaB27E97d0e249164dC205455D7f688Cf5A8C6026, 1639157000000000
0x00A742336092B7bf5613701ac6e16e3ac47c0398, 3275190000000000
0x3538fA03572E344c126e71f4048C84f619287346, 16864000000000
0x39604Ff25cf327057d1Ba92Ae8b5090FF2eAcB4d, 582231000000000
0xB0c6b9e201F879253228A498E22a594f0b43a160, 2522767000000000
0xE0063947f3566f6aF1a6100aa2ed913213689d4C, 392931000000000
0xBb6A2a8507C31c424A0A2256B622f4385BD6f152, 381929000000000
0xa656047D2BABF1eE1AFEa32c53EAb46bDF1C0744, 205082000000000
0xF64C550955c23FF74e2DDa1349F24d6bF14dc3eA, 126413000000000
0x2914Ac3E314cD660b077e873Bf7bAD547c6baBDE, 6019270000000000
0x12B88FE5eb53d339b63e87581F6156b368785082, 5039905000000000
0x2b742f2fB4889BeD3091D3349673E6715A4123A8, 47482000000000
0x4c1774f43b1DdA4e4b729c9c541c107fa6CB19c0, 113586000000000
0x621a3158b2B1c22AC9E1C8FcFC4e61D5d91Fe6B3, 1500846000000000
0x47dc8b2E523428c0B3d7F37a48387e773B576526, 83230000000000
0x8C2C02EDE7c82E469C7F17E3B8728b485ffBB7E2, 470685000000000
0xFf382ad3aFc178770e5C2Fe8c62861B5215c36D5, 2650836000000000
0x53F9e797B23986Cb6B62fd61771f6EF39517D1F8, 786384000000000
0xa269283C8373a7E4264DEae7A439EA027e595Ad8, 30073000000000
0xC9B0A31d8572DD0c77D9831480fCbe22eFf23514, 3229894000000000
0x127cd1778555D6e369f3d2758d6a241B0bD7Fc3F, 272087000000000
0x9EEd00268517aAf1548AB17824e38fdA0E58E074, 314163000000000
0x00D957D3737bF73b23f8B5029eE2535D1c02471E, 380174000000000
0x4165B9C922d3e8f28ecdd5a6B1cE936E918BE25f, 51946000000000
0xe87b72ef088A289e2DF92E6Ac0476CA63f9e731F, 290902000000000
0x3bcCb2C81954DF79cE207cB3FE1fDF72DF64e103, 103916000000000
0x53F7cEA72a66a20aB806622c0048Cf37f3BF1068, 378115000000000
0xb541A9E68C8B27D781d390a134A34BEF56C75805, 2607054000000000
0x379B7850A0719F815C531E4c3157c68CFB8d51f5, 188708000000000
0xe28eC161fCc079070fA9de94254c76931135645c, 2642098000000000
0x9e580f99DdefB640f5d85CA5A6aE9fed79D359a8, 218371000000000
0x10594bF962BEE03945E795C33858a4cB94d573A0, 687422000000000
0xC44ca47f6E2163f31D783384CE2FA97865B7bA88, 239699000000000
0x8eD2c919B56a615B2B13AeAC0d031A369A887454, 701406000000000
0x178E08171056ed82b08Aca7aA92fD56AC1D5D8AD, 950233000000000
0xcAf414557308DD59e80bc19d0Df35f068cE82B4D, 688014000000000
0xBeC9E5FbcE7B158E6f6C1b58721D3eE53181549b, 1045518000000000
0x9Bed524D0c78EF42C3E018882F75b2aBD2a4C7b1, 751269000000000
0x4ecA99816b6F6D8bCf9bE65ef855e4A667E4F8Bd, 2358094000000000
0xACAAB0391ba4E501451aEA0e2096C9B56333831B, 80487000000000
0x667102AFeb4bCdf73355477fc4FDc7485De372e1, 40305000000000
0x5FaBbddf5bbfD242be59Cd4C8A21e097fD9D92ba, 135754000000000
0x06a50e4EA6cc9D824150cc053CdF06ddF301BBC8, 2170173000000000
0x2510E48c4d11B1ce81BFe8414c28AAbeFd482280, 76429000000000
0x2fc64Aca33a74fc399004f2066024FEDC1fA885b, 104240000000000
0xE6F60A6706aD241710B2697F03a055B133fBcd20, 633748000000000
0xC8faC9d900b0a88DD9e7841C6380f77f0769A097, 3882873000000000
0x3f000033FFb2E80de76f8872a01846628fDcB8F3, 88895000000000
0x0a5A66d4e49780Ba7a61f33805322237cf66345c, 238069000000000
0x83969e6b4C96e0c945af563Ce748F7F182dB401F, 122336000000000
0x6D63496008Fa19356bA9E3c0317b9EB712eC9612, 22879000000000
0xe92B330E28B6Cc0977B7ad3C07a0F508E0FF429E, 71751000000000
0xB28D042d5A69546914809359Cc4C21fFD85d8619, 643364000000000
